3121	John	31	PG
3122	Karl	30	PF
3123	Mark	33	C
3124	Kobe	15	SG
3125	Derrick	18	PG
3126	Jeff	29	SG
3127	David	32	C
3128	Reggie	33	SG
3129	Dennis	30	PF
3130	Charles	31	PF
3131	Magic	33	PG
3132	James	20	SF
3133	Clay	18	SG
3134	John	31	PG
3135	Karl	30	PF
3136	Mark	33	C
3137	Kobe	15	SG
3138	Derrick	18	PG
3139	Jeff	29	SG
3140	David	32	C
3141	Reggie	33	SG
3142	Dennis	30	PF
3143	Charles	31	PF
3144	Magic	33	PG
3145	James	20	SF
3146	Clay	18	SG
3147	John	31	PG
3148	Karl	30	PF
3149	Mark	33	C
3150	Kobe	15	SG
3151	Derrick	18	PG
3152	Jeff	29	SG
3153	David	32	C
3154	Reggie	33	SG
3155	Dennis	30	PF
3156	Charles	31	PF
3157	Magic	33	PG
3158	James	20	SF
3159	Clay	18	SG
3160	John	31	PG
3161	Karl	30	PF
3162	Mark	33	C
3163	Kobe	15	SG
3164	Derrick	18	PG
3165	Jeff	29	SG
3166	David	32	C
3167	Reggie	33	SG
3168	Dennis	30	PF
3169	Charles	31	PF
3170	Magic	33	PG
3171	James	20	SF
3172	Clay	18	SG
3173	John	31	PG
3174	Karl	30	PF
3175	Mark	33	C
3176	Kobe	15	SG
3177	Derrick	18	PG
3178	Jeff	29	SG
3179	David	32	C
3180	Reggie	33	SG
3181	Dennis	30	PF
3182	Charles	31	PF
3183	Magic	33	PG
3184	James	20	SF
3185	Clay	18	SG
3186	John	31	PG
3187	Karl	30	PF
3188	Mark	33	C
3189	Kobe	15	SG
3190	Derrick	18	PG
3191	Jeff	29	SG
3192	David	32	C
3193	Reggie	33	SG
3194	Dennis	30	PF
3195	Charles	31	PF
3196	Magic	33	PG
3197	James	20	SF
3198	Clay	18	SG
3199	John	31	PG
3200	Karl	30	PF
3201	Mark	33	C
3202	Kobe	15	SG
3203	Derrick	18	PG
3204	Jeff	29	SG
3205	David	32	C
3206	Reggie	33	SG
3207	Dennis	30	PF
3208	Charles	31	PF
3209	Magic	33	PG
3210	James	20	SF
3211	Clay	18	SG
3212	John	31	PG
3213	Karl	30	PF
3214	Mark	33	C
3215	Kobe	15	SG
3216	Derrick	18	PG
3217	Jeff	29	SG
3218	David	32	C
3219	Reggie	33	SG
3220	Dennis	30	PF
3221	Charles	31	PF
3222	Magic	33	PG
3223	James	20	SF
3224	Clay	18	SG
3225	John	31	PG
3226	Karl	30	PF
3227	Mark	33	C
3228	Kobe	15	SG
3229	Derrick	18	PG
3230	Jeff	29	SG
3231	David	32	C
3232	Reggie	33	SG
3233	Dennis	30	PF
3234	Charles	31	PF
3235	Magic	33	PG
3236	James	20	SF
3237	Clay	18	SG
3238	John	31	PG
3239	Karl	30	PF
3240	Mark	33	C
3241	Kobe	15	SG
3242	Derrick	18	PG
3243	Jeff	29	SG
3244	David	32	C
3245	Reggie	33	SG
3246	Dennis	30	PF
3247	Charles	31	PF
3248	Magic	33	PG
3249	James	20	SF
3250	Clay	18	SG
3251	John	31	PG
3252	Karl	30	PF
3253	Mark	33	C
3254	Kobe	15	SG
3255	Derrick	18	PG
3256	Jeff	29	SG
3257	David	32	C
3258	Reggie	33	SG
3259	Dennis	30	PF
3260	Charles	31	PF
3261	Magic	33	PG
3262	James	20	SF
3263	Clay	18	SG
3264	John	31	PG
3265	Karl	30	PF
3266	Mark	33	C
3267	Kobe	15	SG
3268	Derrick	18	PG
3269	Jeff	29	SG
3270	David	32	C
3271	Reggie	33	SG
3272	Dennis	30	PF
3273	Charles	31	PF
3274	Magic	33	PG
3275	James	20	SF
3276	Clay	18	SG
3277	John	31	PG
3278	Karl	30	PF
3279	Mark	33	C
3280	Kobe	15	SG
3281	Derrick	18	PG
3282	Jeff	29	SG
3283	David	32	C
3284	Reggie	33	SG
3285	Dennis	30	PF
3286	Charles	31	PF
3287	Magic	33	PG
3288	James	20	SF
3289	Clay	18	SG
3290	John	31	PG
3291	Karl	30	PF
3292	Mark	33	C
3293	Kobe	15	SG
3294	Derrick	18	PG
3295	Jeff	29	SG
3296	David	32	C
3297	Reggie	33	SG
3298	Dennis	30	PF
3299	Charles	31	PF
3300	Magic	33	PG
3301	James	20	SF
3302	Clay	18	SG
3303	John	31	PG
3304	Karl	30	PF
3305	Mark	33	C
3306	Kobe	15	SG
3307	Derrick	18	PG
3308	Jeff	29	SG
3309	David	32	C
3310	Reggie	33	SG
3311	Dennis	30	PF
3312	Charles	31	PF
3313	Magic	33	PG
3314	James	20	SF
3315	Clay	18	SG
3316	John	31	PG
3317	Karl	30	PF
3318	Mark	33	C
3319	Kobe	15	SG
3320	Derrick	18	PG
3321	Jeff	29	SG
3322	David	32	C
3323	Reggie	33	SG
3324	Dennis	30	PF
3325	Charles	31	PF
3326	Magic	33	PG
3327	James	20	SF
3328	Clay	18	SG
3329	John	31	PG
3330	Karl	30	PF
3331	Mark	33	C
3332	Kobe	15	SG
3333	Derrick	18	PG
3334	Jeff	29	SG
3335	David	32	C
3336	Reggie	33	SG
3337	Dennis	30	PF
3338	Charles	31	PF
3339	Magic	33	PG
3340	James	20	SF
3341	Clay	18	SG
3342	John	31	PG
3343	Karl	30	PF
3344	Mark	33	C
3345	Kobe	15	SG
3346	Derrick	18	PG
3347	Jeff	29	SG
3348	David	32	C
3349	Reggie	33	SG
3350	Dennis	30	PF
3351	Charles	31	PF
3352	Magic	33	PG
3353	James	20	SF
3354	Clay	18	SG
3355	John	31	PG
3356	Karl	30	PF
3357	Mark	33	C
3358	Kobe	15	SG
3359	Derrick	18	PG
3360	Jeff	29	SG
3361	David	32	C
3362	Reggie	33	SG
3363	Dennis	30	PF
3364	Charles	31	PF
3365	Magic	33	PG
3366	James	20	SF
3367	Clay	18	SG
3368	John	31	PG
3369	Karl	30	PF
3370	Mark	33	C
3371	Kobe	15	SG
3372	Derrick	18	PG
3373	Jeff	29	SG
3374	David	32	C
3375	Reggie	33	SG
3376	Dennis	30	PF
3377	Charles	31	PF
3378	Magic	33	PG
3379	James	20	SF
3380	Clay	18	SG
3381	John	31	PG
3382	Karl	30	PF
3383	Mark	33	C
3384	Kobe	15	SG
3385	Derrick	18	PG
3386	Jeff	29	SG
3387	David	32	C
3388	Reggie	33	SG
3389	Dennis	30	PF
3390	Charles	31	PF
3391	Magic	33	PG
3392	James	20	SF
3393	Clay	18	SG
3394	John	31	PG
3395	Karl	30	PF
3396	Mark	33	C
3397	Kobe	15	SG
3398	Derrick	18	PG
3399	Jeff	29	SG
3400	David	32	C
3401	Reggie	33	SG
3402	Dennis	30	PF
3403	Charles	31	PF
3404	Magic	33	PG
3405	James	20	SF
3406	Clay	18	SG
3407	John	31	PG
3408	Karl	30	PF
3409	Mark	33	C
3410	Kobe	15	SG
3411	Derrick	18	PG
3412	Jeff	29	SG
3413	David	32	C
3414	Reggie	33	SG
3415	Dennis	30	PF
3416	Charles	31	PF
3417	Magic	33	PG
3418	James	20	SF
3419	Clay	18	SG
3420	John	31	PG
3421	Karl	30	PF
3422	Mark	33	C
3423	Kobe	15	SG
3424	Derrick	18	PG
3425	Jeff	29	SG
3426	David	32	C
3427	Reggie	33	SG
3428	Dennis	30	PF
3429	Charles	31	PF
3430	Magic	33	PG
3431	James	20	SF
3432	Clay	18	SG
3433	John	31	PG
3434	Karl	30	PF
3435	Mark	33	C
3436	Kobe	15	SG
3437	Derrick	18	PG
3438	Jeff	29	SG
3439	David	32	C
3440	Reggie	33	SG
3441	Dennis	30	PF
3442	Charles	31	PF
3443	Magic	33	PG
3444	James	20	SF
3445	Clay	18	SG
3446	John	31	PG
3447	Karl	30	PF
3448	Mark	33	C
3449	Kobe	15	SG
3450	Derrick	18	PG
3451	Jeff	29	SG
3452	David	32	C
3453	Reggie	33	SG
3454	Dennis	30	PF
3455	Charles	31	PF
3456	Magic	33	PG
3457	James	20	SF
3458	Clay	18	SG
3459	John	31	PG
3460	Karl	30	PF
3461	Mark	33	C
3462	Kobe	15	SG
3463	Derrick	18	PG
3464	Jeff	29	SG
3465	David	32	C
3466	Reggie	33	SG
3467	Dennis	30	PF
3468	Charles	31	PF
3469	Magic	33	PG
3470	James	20	SF
3471	Clay	18	SG
3472	John	31	PG
3473	Karl	30	PF
3474	Mark	33	C
3475	Kobe	15	SG
3476	Derrick	18	PG
3477	Jeff	29	SG
3478	David	32	C
3479	Reggie	33	SG
3480	Dennis	30	PF
3481	Charles	31	PF
3482	Magic	33	PG
3483	James	20	SF
3484	Clay	18	SG
3485	John	31	PG
3486	Karl	30	PF
3487	Mark	33	C
3488	Kobe	15	SG
3489	Derrick	18	PG
3490	Jeff	29	SG
3491	David	32	C
3492	Reggie	33	SG
3493	Dennis	30	PF
3494	Charles	31	PF
3495	Magic	33	PG
3496	James	20	SF
3497	Clay	18	SG
3498	John	31	PG
3499	Karl	30	PF
3500	Mark	33	C
3501	Kobe	15	SG
3502	Derrick	18	PG
3503	Jeff	29	SG
3504	David	32	C
3505	Reggie	33	SG
3506	Dennis	30	PF
3507	Charles	31	PF
3508	Magic	33	PG
3509	James	20	SF
3510	Clay	18	SG
3511	John	31	PG
3512	Karl	30	PF
3513	Mark	33	C
3514	Kobe	15	SG
3515	Derrick	18	PG
3516	Jeff	29	SG
3517	David	32	C
3518	Reggie	33	SG
3519	Dennis	30	PF
3520	Charles	31	PF
3521	Magic	33	PG
3522	James	20	SF
3523	Clay	18	SG
3524	John	31	PG
3525	Karl	30	PF
3526	Mark	33	C
3527	Kobe	15	SG
3528	Derrick	18	PG
3529	Jeff	29	SG
3530	David	32	C
3531	Reggie	33	SG
3532	Dennis	30	PF
3533	Charles	31	PF
3534	Magic	33	PG
3535	James	20	SF
3536	Clay	18	SG
3537	John	31	PG
3538	Karl	30	PF
3539	Mark	33	C
3540	Kobe	15	SG
3541	Derrick	18	PG
3542	Jeff	29	SG
3543	David	32	C
3544	Reggie	33	SG
3545	Dennis	30	PF
3546	Charles	31	PF
3547	Magic	33	PG
3548	James	20	SF
3549	Clay	18	SG
3550	John	31	PG
3551	Karl	30	PF
3552	Mark	33	C
3553	Kobe	15	SG
3554	Derrick	18	PG
3555	Jeff	29	SG
3556	David	32	C
3557	Reggie	33	SG
3558	Dennis	30	PF
3559	Charles	31	PF
3560	Magic	33	PG
3561	James	20	SF
3562	Clay	18	SG
3563	John	31	PG
3564	Karl	30	PF
3565	Mark	33	C
3566	Kobe	15	SG
3567	Derrick	18	PG
3568	Jeff	29	SG
3569	David	32	C
3570	Reggie	33	SG
3571	Dennis	30	PF
3572	Charles	31	PF
3573	Magic	33	PG
3574	James	20	SF
3575	Clay	18	SG
3576	John	31	PG
3577	Karl	30	PF
3578	Mark	33	C
3579	Kobe	15	SG
3580	Derrick	18	PG
3581	Jeff	29	SG
3582	David	32	C
3583	Reggie	33	SG
3584	Dennis	30	PF
3585	Charles	31	PF
3586	Magic	33	PG
3587	James	20	SF
3588	Clay	18	SG
3589	John	31	PG
3590	Karl	30	PF
3591	Mark	33	C
3592	Kobe	15	SG
3593	Derrick	18	PG
3594	Jeff	29	SG
3595	David	32	C
3596	Reggie	33	SG
3597	Dennis	30	PF
3598	Charles	31	PF
3599	Magic	33	PG
3600	James	20	SF
3601	Clay	18	SG
3602	John	31	PG
3603	Karl	30	PF
3604	Mark	33	C
3605	Kobe	15	SG
3606	Derrick	18	PG
3607	Jeff	29	SG
3608	David	32	C
3609	Reggie	33	SG
3610	Dennis	30	PF
3611	Charles	31	PF
3612	Magic	33	PG
3613	James	20	SF
3614	Clay	18	SG
3615	John	31	PG
3616	Karl	30	PF
3617	Mark	33	C
3618	Kobe	15	SG
3619	Derrick	18	PG
3620	Jeff	29	SG
3621	David	32	C
3622	Reggie	33	SG
3623	Dennis	30	PF
3624	Charles	31	PF
3625	Magic	33	PG
3626	James	20	SF
3627	Clay	18	SG
3628	John	31	PG
3629	Karl	30	PF
3630	Mark	33	C
3631	Kobe	15	SG
3632	Derrick	18	PG
3633	Jeff	29	SG
3634	David	32	C
3635	Reggie	33	SG
3636	Dennis	30	PF
3637	Charles	31	PF
3638	Magic	33	PG
3639	James	20	SF
3640	Clay	18	SG
3641	John	31	PG
3642	Karl	30	PF
3643	Mark	33	C
3644	Kobe	15	SG
3645	Derrick	18	PG
3646	Jeff	29	SG
3647	David	32	C
3648	Reggie	33	SG
3649	Dennis	30	PF
3650	Charles	31	PF
3651	Magic	33	PG
3652	James	20	SF
3653	Clay	18	SG
3654	John	31	PG
3655	Karl	30	PF
3656	Mark	33	C
3657	Kobe	15	SG
3658	Derrick	18	PG
3659	Jeff	29	SG
3660	David	32	C
3661	Reggie	33	SG
3662	Dennis	30	PF
3663	Charles	31	PF
3664	Magic	33	PG
3665	James	20	SF
3666	Clay	18	SG
3667	John	31	PG
3668	Karl	30	PF
3669	Mark	33	C
3670	Kobe	15	SG
3671	Derrick	18	PG
3672	Jeff	29	SG
3673	David	32	C
3674	Reggie	33	SG
3675	Dennis	30	PF
3676	Charles	31	PF
3677	Magic	33	PG
3678	James	20	SF
3679	Clay	18	SG
3680	John	31	PG
3681	Karl	30	PF
3682	Mark	33	C
3683	Kobe	15	SG
3684	Derrick	18	PG
3685	Jeff	29	SG
3686	David	32	C
3687	Reggie	33	SG
3688	Dennis	30	PF
3689	Charles	31	PF
3690	Magic	33	PG
3691	James	20	SF
3692	Clay	18	SG
3693	John	31	PG
3694	Karl	30	PF
3695	Mark	33	C
3696	Kobe	15	SG
3697	Derrick	18	PG
3698	Jeff	29	SG
3699	David	32	C
3700	Reggie	33	SG
3701	Dennis	30	PF
3702	Charles	31	PF
3703	Magic	33	PG
3704	James	20	SF
3705	Clay	18	SG
3706	John	31	PG
3707	Karl	30	PF
3708	Mark	33	C
3709	Kobe	15	SG
3710	Derrick	18	PG
3711	Jeff	29	SG
3712	David	32	C
3713	Reggie	33	SG
3714	Dennis	30	PF
3715	Charles	31	PF
3716	Magic	33	PG
3717	James	20	SF
3718	Clay	18	SG
3719	John	31	PG
3720	Karl	30	PF
3721	Mark	33	C
3722	Kobe	15	SG
3723	Derrick	18	PG
3724	Jeff	29	SG
3725	David	32	C
3726	Reggie	33	SG
3727	Dennis	30	PF
3728	Charles	31	PF
3729	Magic	33	PG
3730	James	20	SF
3731	Clay	18	SG
3732	John	31	PG
3733	Karl	30	PF
3734	Mark	33	C
3735	Kobe	15	SG
3736	Derrick	18	PG
3737	Jeff	29	SG
3738	David	32	C
3739	Reggie	33	SG
3740	Dennis	30	PF
3741	Charles	31	PF
3742	Magic	33	PG
3743	James	20	SF
3744	Clay	18	SG
3745	John	31	PG
3746	Karl	30	PF
3747	Mark	33	C
3748	Kobe	15	SG
3749	Derrick	18	PG
3750	Jeff	29	SG
3751	David	32	C
3752	Reggie	33	SG
3753	Dennis	30	PF
3754	Charles	31	PF
3755	Magic	33	PG
3756	James	20	SF
3757	Clay	18	SG
3758	John	31	PG
3759	Karl	30	PF
3760	Mark	33	C
3761	Kobe	15	SG
3762	Derrick	18	PG
3763	Jeff	29	SG
3764	David	32	C
3765	Reggie	33	SG
3766	Dennis	30	PF
3767	Charles	31	PF
3768	Magic	33	PG
3769	James	20	SF
3770	Clay	18	SG
3771	John	31	PG
3772	Karl	30	PF
3773	Mark	33	C
3774	Kobe	15	SG
3775	Derrick	18	PG
3776	Jeff	29	SG
3777	David	32	C
3778	Reggie	33	SG
3779	Dennis	30	PF
3780	Charles	31	PF
3781	Magic	33	PG
3782	James	20	SF
3783	Clay	18	SG
3784	John	31	PG
3785	Karl	30	PF
3786	Mark	33	C
3787	Kobe	15	SG
3788	Derrick	18	PG
3789	Jeff	29	SG
3790	David	32	C
3791	Reggie	33	SG
3792	Dennis	30	PF
3793	Charles	31	PF
3794	Magic	33	PG
3795	James	20	SF
3796	Clay	18	SG
3797	John	31	PG
3798	Karl	30	PF
3799	Mark	33	C
3800	Kobe	15	SG
3801	Derrick	18	PG
3802	Jeff	29	SG
3803	David	32	C
3804	Reggie	33	SG
3805	Dennis	30	PF
3806	Charles	31	PF
3807	Magic	33	PG
3808	James	20	SF
3809	Clay	18	SG
3810	John	31	PG
3811	Karl	30	PF
3812	Mark	33	C
3813	Kobe	15	SG
3814	Derrick	18	PG
3815	Jeff	29	SG
3816	David	32	C
3817	Reggie	33	SG
3818	Dennis	30	PF
3819	Charles	31	PF
3820	Magic	33	PG
3821	James	20	SF
3822	Clay	18	SG
3823	John	31	PG
3824	Karl	30	PF
3825	Mark	33	C
3826	Kobe	15	SG
3827	Derrick	18	PG
3828	Jeff	29	SG
3829	David	32	C
3830	Reggie	33	SG
3831	Dennis	30	PF
3832	Charles	31	PF
3833	Magic	33	PG
3834	James	20	SF
3835	Clay	18	SG
3836	John	31	PG
3837	Karl	30	PF
3838	Mark	33	C
3839	Kobe	15	SG
3840	Derrick	18	PG
3841	Jeff	29	SG
3842	David	32	C
3843	Reggie	33	SG
3844	Dennis	30	PF
3845	Charles	31	PF
3846	Magic	33	PG
3847	James	20	SF
3848	Clay	18	SG
3849	John	31	PG
3850	Karl	30	PF
3851	Mark	33	C
3852	Kobe	15	SG
3853	Derrick	18	PG
3854	Jeff	29	SG
3855	David	32	C
3856	Reggie	33	SG
3857	Dennis	30	PF
3858	Charles	31	PF
3859	Magic	33	PG
3860	James	20	SF
3861	Clay	18	SG
3862	John	31	PG
3863	Karl	30	PF
3864	Mark	33	C
3865	Kobe	15	SG
3866	Derrick	18	PG
3867	Jeff	29	SG
3868	David	32	C
3869	Reggie	33	SG
3870	Dennis	30	PF
3871	Charles	31	PF
3872	Magic	33	PG
3873	James	20	SF
3874	Clay	18	SG
3875	John	31	PG
3876	Karl	30	PF
3877	Mark	33	C
3878	Kobe	15	SG
3879	Derrick	18	PG
3880	Jeff	29	SG
3881	David	32	C
3882	Reggie	33	SG
3883	Dennis	30	PF
3884	Charles	31	PF
3885	Magic	33	PG
3886	James	20	SF
3887	Clay	18	SG
3888	John	31	PG
3889	Karl	30	PF
3890	Mark	33	C
3891	Kobe	15	SG
3892	Derrick	18	PG
3893	Jeff	29	SG
3894	David	32	C
3895	Reggie	33	SG
3896	Dennis	30	PF
3897	Charles	31	PF
3898	Magic	33	PG
3899	James	20	SF
3900	Clay	18	SG
3901	John	31	PG
3902	Karl	30	PF
3903	Mark	33	C
3904	Kobe	15	SG
3905	Derrick	18	PG
3906	Jeff	29	SG
3907	David	32	C
3908	Reggie	33	SG
3909	Dennis	30	PF
3910	Charles	31	PF
3911	Magic	33	PG
3912	James	20	SF
3913	Clay	18	SG
3914	John	31	PG
3915	Karl	30	PF
3916	Mark	33	C
3917	Kobe	15	SG
3918	Derrick	18	PG
3919	Jeff	29	SG
3920	David	32	C
3921	Reggie	33	SG
3922	Dennis	30	PF
3923	Charles	31	PF
3924	Magic	33	PG
3925	James	20	SF
3926	Clay	18	SG
3927	John	31	PG
3928	Karl	30	PF
3929	Mark	33	C
3930	Kobe	15	SG
3931	Derrick	18	PG
3932	Jeff	29	SG
3933	David	32	C
3934	Reggie	33	SG
3935	Dennis	30	PF
3936	Charles	31	PF
3937	Magic	33	PG
3938	James	20	SF
3939	Clay	18	SG
3940	John	31	PG
3941	Karl	30	PF
3942	Mark	33	C
3943	Kobe	15	SG
3944	Derrick	18	PG
3945	Jeff	29	SG
3946	David	32	C
3947	Reggie	33	SG
3948	Dennis	30	PF
3949	Charles	31	PF
3950	Magic	33	PG
3951	James	20	SF
3952	Clay	18	SG
3953	John	31	PG
3954	Karl	30	PF
3955	Mark	33	C
3956	Kobe	15	SG
3957	Derrick	18	PG
3958	Jeff	29	SG
3959	David	32	C
3960	Reggie	33	SG
3961	Dennis	30	PF
3962	Charles	31	PF
3963	Magic	33	PG
3964	James	20	SF
3965	Clay	18	SG
3966	John	31	PG
3967	Karl	30	PF
3968	Mark	33	C
3969	Kobe	15	SG
3970	Derrick	18	PG
3971	Jeff	29	SG
3972	David	32	C
3973	Reggie	33	SG
3974	Dennis	30	PF
3975	Charles	31	PF
3976	Magic	33	PG
3977	James	20	SF
3978	Clay	18	SG
3979	John	31	PG
3980	Karl	30	PF
3981	Mark	33	C
3982	Kobe	15	SG
3983	Derrick	18	PG
3984	Jeff	29	SG
3985	David	32	C
3986	Reggie	33	SG
3987	Dennis	30	PF
3988	Charles	31	PF
3989	Magic	33	PG
3990	James	20	SF
3991	Clay	18	SG
3992	John	31	PG
3993	Karl	30	PF
3994	Mark	33	C
3995	Kobe	15	SG
3996	Derrick	18	PG
3997	Jeff	29	SG
3998	David	32	C
3999	Reggie	33	SG
4000	Dennis	30	PF
4001	Charles	31	PF
4002	Magic	33	PG
4003	James	20	SF
4004	Clay	18	SG
4005	John	31	PG
4006	Karl	30	PF
4007	Mark	33	C
4008	Kobe	15	SG
4009	Derrick	18	PG
4010	Jeff	29	SG
4011	David	32	C
4012	Reggie	33	SG
4013	Dennis	30	PF
4014	Charles	31	PF
4015	Magic	33	PG
4016	James	20	SF
4017	Clay	18	SG
4018	John	31	PG
4019	Karl	30	PF
4020	Mark	33	C
4021	Kobe	15	SG
4022	Derrick	18	PG
4023	Jeff	29	SG
4024	David	32	C
4025	Reggie	33	SG
4026	Dennis	30	PF
4027	Charles	31	PF
4028	Magic	33	PG
4029	James	20	SF
4030	Clay	18	SG
4031	John	31	PG
4032	Karl	30	PF
4033	Mark	33	C
4034	Kobe	15	SG
4035	Derrick	18	PG
4036	Jeff	29	SG
4037	David	32	C
4038	Reggie	33	SG
4039	Dennis	30	PF
4040	Charles	31	PF
4041	Magic	33	PG
4042	James	20	SF
4043	Clay	18	SG
4044	John	31	PG
4045	Karl	30	PF
4046	Mark	33	C
4047	Kobe	15	SG
4048	Derrick	18	PG
4049	Jeff	29	SG
4050	David	32	C
4051	Reggie	33	SG
4052	Dennis	30	PF
4053	Charles	31	PF
4054	Magic	33	PG
4055	James	20	SF
4056	Clay	18	SG
4057	John	31	PG
4058	Karl	30	PF
4059	Mark	33	C
4060	Kobe	15	SG
4061	Derrick	18	PG
4062	Jeff	29	SG
4063	David	32	C
4064	Reggie	33	SG
4065	Dennis	30	PF
4066	Charles	31	PF
4067	Magic	33	PG
4068	James	20	SF
4069	Clay	18	SG
4070	John	31	PG
4071	Karl	30	PF
4072	Mark	33	C
4073	Kobe	15	SG
4074	Derrick	18	PG
4075	Jeff	29	SG
4076	David	32	C
4077	Reggie	33	SG
4078	Dennis	30	PF
4079	Charles	31	PF
4080	Magic	33	PG
4081	James	20	SF
4082	Clay	18	SG
4083	John	31	PG
4084	Karl	30	PF
4085	Mark	33	C
4086	Kobe	15	SG
4087	Derrick	18	PG
4088	Jeff	29	SG
4089	David	32	C
4090	Reggie	33	SG
4091	Dennis	30	PF
4092	Charles	31	PF
4093	Magic	33	PG
4094	James	20	SF
4095	Clay	18	SG
4096	John	31	PG
4097	Karl	30	PF
4098	Mark	33	C
4099	Kobe	15	SG
4100	Derrick	18	PG
4101	Jeff	29	SG
4102	David	32	C
4103	Reggie	33	SG
4104	Dennis	30	PF
4105	Charles	31	PF
4106	Magic	33	PG
4107	James	20	SF
4108	Clay	18	SG
4109	John	31	PG
4110	Karl	30	PF
4111	Mark	33	C
4112	Kobe	15	SG
4113	Derrick	18	PG
4114	Jeff	29	SG
4115	David	32	C
4116	Reggie	33	SG
4117	Dennis	30	PF
4118	Charles	31	PF
4119	Magic	33	PG
4120	James	20	SF
4121	Clay	18	SG
4122	John	31	PG
4123	Karl	30	PF
4124	Mark	33	C
4125	Kobe	15	SG
4126	Derrick	18	PG
4127	Jeff	29	SG
4128	David	32	C
4129	Reggie	33	SG
4130	Dennis	30	PF
4131	Charles	31	PF
4132	Magic	33	PG
4133	James	20	SF
4134	Clay	18	SG
4135	John	31	PG
4136	Karl	30	PF
4137	Mark	33	C
4138	Kobe	15	SG
4139	Derrick	18	PG
4140	Jeff	29	SG
4141	David	32	C
4142	Reggie	33	SG
4143	Dennis	30	PF
4144	Charles	31	PF
4145	Magic	33	PG
4146	James	20	SF
4147	Clay	18	SG
4148	John	31	PG
4149	Karl	30	PF
4150	Mark	33	C
4151	Kobe	15	SG
4152	Derrick	18	PG
4153	Jeff	29	SG
4154	David	32	C
4155	Reggie	33	SG
4156	Dennis	30	PF
4157	Charles	31	PF
4158	Magic	33	PG
4159	James	20	SF
4160	Clay	18	SG
4161	John	31	PG
4162	Karl	30	PF
4163	Mark	33	C
4164	Kobe	15	SG
4165	Derrick	18	PG
4166	Jeff	29	SG
4167	David	32	C
4168	Reggie	33	SG
4169	Dennis	30	PF
4170	Charles	31	PF
4171	Magic	33	PG
4172	James	20	SF
4173	Clay	18	SG
4174	John	31	PG
4175	Karl	30	PF
4176	Mark	33	C
4177	Kobe	15	SG
4178	Derrick	18	PG
4179	Jeff	29	SG
4180	David	32	C
4181	Reggie	33	SG
4182	Dennis	30	PF
4183	Charles	31	PF
4184	Magic	33	PG
4185	James	20	SF
4186	Clay	18	SG
4187	John	31	PG
4188	Karl	30	PF
4189	Mark	33	C
4190	Kobe	15	SG
4191	Derrick	18	PG
4192	Jeff	29	SG
4193	David	32	C
4194	Reggie	33	SG
4195	Dennis	30	PF
4196	Charles	31	PF
4197	Magic	33	PG
4198	James	20	SF
4199	Clay	18	SG
4200	John	31	PG
4201	Karl	30	PF
4202	Mark	33	C
4203	Kobe	15	SG
4204	Derrick	18	PG
4205	Jeff	29	SG
4206	David	32	C
4207	Reggie	33	SG
4208	Dennis	30	PF
4209	Charles	31	PF
4210	Magic	33	PG
4211	James	20	SF
4212	Clay	18	SG
4213	John	31	PG
4214	Karl	30	PF
4215	Mark	33	C
4216	Kobe	15	SG
4217	Derrick	18	PG
4218	Jeff	29	SG
4219	David	32	C
4220	Reggie	33	SG
4221	Dennis	30	PF
4222	Charles	31	PF
4223	Magic	33	PG
4224	James	20	SF
4225	Clay	18	SG
4226	John	31	PG
4227	Karl	30	PF
4228	Mark	33	C
4229	Kobe	15	SG
4230	Derrick	18	PG
4231	Jeff	29	SG
4232	David	32	C
4233	Reggie	33	SG
4234	Dennis	30	PF
4235	Charles	31	PF
4236	Magic	33	PG
4237	James	20	SF
4238	Clay	18	SG
4239	John	31	PG
4240	Karl	30	PF
4241	Mark	33	C
4242	Kobe	15	SG
4243	Derrick	18	PG
4244	Jeff	29	SG
4245	David	32	C
4246	Reggie	33	SG
4247	Dennis	30	PF
4248	Charles	31	PF
4249	Magic	33	PG
4250	James	20	SF
4251	Clay	18	SG
4252	John	31	PG
4253	Karl	30	PF
4254	Mark	33	C
4255	Kobe	15	SG
4256	Derrick	18	PG
4257	Jeff	29	SG
4258	David	32	C
4259	Reggie	33	SG
4260	Dennis	30	PF
4261	Charles	31	PF
4262	Magic	33	PG
4263	James	20	SF
4264	Clay	18	SG
4265	John	31	PG
4266	Karl	30	PF
4267	Mark	33	C
4268	Kobe	15	SG
4269	Derrick	18	PG
4270	Jeff	29	SG
4271	David	32	C
4272	Reggie	33	SG
4273	Dennis	30	PF
4274	Charles	31	PF
4275	Magic	33	PG
4276	James	20	SF
4277	Clay	18	SG
4278	John	31	PG
4279	Karl	30	PF
4280	Mark	33	C
4281	Kobe	15	SG
4282	Derrick	18	PG
4283	Jeff	29	SG
4284	David	32	C
4285	Reggie	33	SG
4286	Dennis	30	PF
4287	Charles	31	PF
4288	Magic	33	PG
4289	James	20	SF
4290	Clay	18	SG
4291	John	31	PG
4292	Karl	30	PF
4293	Mark	33	C
4294	Kobe	15	SG
4295	Derrick	18	PG
4296	Jeff	29	SG
4297	David	32	C
4298	Reggie	33	SG
4299	Dennis	30	PF
4300	Charles	31	PF
4301	Magic	33	PG
4302	James	20	SF
4303	Clay	18	SG
4304	John	31	PG
4305	Karl	30	PF
4306	Mark	33	C
4307	Kobe	15	SG
4308	Derrick	18	PG
4309	Jeff	29	SG
